date,close,open,high,low,volume,symbol
2019-10-24,10.8,10.8,10.8,10.8,100,BRPAU
2019-10-25,0.22,0.22,0.22,0.22,2560,BRPAW
2019-10-28,9.9,9.9,9.9,9.9,100,BRY
2019-10-28,15.21,15.21,15.21,15.21,1,BSET
2019-10-28,6.98,6.98,6.98,6.98,5,BSGM
2019-10-28,1.11,1.11,1.11,1.11,92,BSQR
2019-10-28,27.52,27.52,27.52,27.52,5,BSRR
2019-10-28,47.43,47.43,47.43,47.43,100,BSTC
2019-10-28,18.1,18.1,18.1,18.1,1,BSVN
2019-10-28,4.3,4.3,4.3,4.3,100,BTAI
2019-10-28,32.7199,32.7199,32.7199,32.7199,3,BTEC
2019-10-28,0.7329,0.7329,0.7329,0.7329,26,BURG
2019-10-28,26.22,26.22,26.22,26.22,1,BUSE
2019-10-28,2.33,2.33,2.33,2.33,200,BVSN
2019-10-28,5.2605,5.2605,5.2605,5.2605,524,BVXV
2019-10-28,8.65,8.65,8.65,8.65,150,BWAY
2019-10-28,12.43,12.43,12.43,12.43,2,BWB
2019-10-28,1.57,1.57,1.57,1.57,100,BWEN
2019-10-28,28.1,28.1,28.1,28.1,9,BWFG
2019-10-28,10.08,10.08,10.08,10.08,100,BWMC
2019-10-28,0.8049,0.8049,0.8049,0.8049,100,BWMCW
2019-10-28,1.6,1.6,1.6,1.6,118,BYFC
2019-10-28,105.35,105.35,105.35,105.35,100,BYND
2019-10-28,12.57,12.57,12.57,12.57,43,BYSI
2019-10-28,44.57,44.57,44.57,44.57,300,BZUN
2019-10-28,1.94,1.94,1.94,1.94,100,CAAS
2019-10-28,43.98,43.98,43.98,43.98,50,CAC
2019-10-28,439.29,439.29,439.29,439.29,5,CACC
2019-10-28,32.6468,32.6468,32.6468,32.6468,25,CACG
2019-10-28,42.055,42.055,42.055,42.055,100,CAKE
2019-10-28,2.8,2.8,2.8,2.8,68,CALA
2019-10-28,40.68,40.68,40.68,40.68,3,CALM
2019-10-28,11.37,11.37,11.37,11.37,100,CAMP
2019-10-28,11.21,11.21,11.21,11.21,99,CAMT
2019-10-28,2.62,2.62,2.62,2.62,1,CAPR
2019-10-28,30.65,30.65,30.65,30.65,100,CAR
2019-10-28,20.29,20.29,20.29,20.29,20,CARA
2019-10-28,16.3445,16.3445,16.3445,16.3445,100,CARB
2019-10-28,19.7,19.7,19.7,19.7,1,CARE
2019-10-28,32.96,32.96,32.96,32.96,49,CARG
2019-10-28,37.235,37.235,37.235,37.235,53,CARO
2019-10-28,11,11,11,11,6,CART
2019-10-28,3.01,3.01,3.01,3.01,10,CARV
2019-10-28,34.1308,34.1308,34.1308,34.1308,1,CARZ
2019-10-28,6.83,6.83,6.83,6.83,22,CASA
2019-10-28,32.495,32.495,32.495,32.495,5,CASH
2019-10-28,3.425,3.425,3.425,3.425,300,CASI
2019-10-28,53.95,53.95,53.95,53.95,4,CASS
2019-10-28,166.04,166.04,166.04,166.04,1,CASY
2019-10-28,5,5,5,5,24,CATB
2019-10-28,79.99,79.99,79.99,79.99,7,CATC
2019-10-28,37.3738,37.3738,37.3738,37.3738,8,CATH
2019-10-28,35.75,35.75,35.75,35.75,100,CATM
2019-10-28,13.6301,13.6301,13.6301,13.6301,34,CATS
2019-10-28,36.27,36.27,36.27,36.27,100,CATY
2019-10-28,15.48,15.48,15.48,15.48,100,CBAN
2019-10-28,0.525,0.525,0.525,0.525,75,CBAT
2019-10-28,4.56,4.56,4.56,4.56,100,CBAY
2019-10-28,26.49,26.49,26.49,26.49,23,CBFV
2019-10-28,5.53,5.53,5.53,5.53,100,CBIO
2019-10-28,0.6784,0.6784,0.6784,0.6784,75,CBLI
2019-10-28,13.965,13.965,13.965,13.965,100,CBMB
2019-10-28,17.07,17.07,17.07,17.07,100,CBMG
2019-10-28,14.19,14.19,14.19,14.19,100,CBNK
2019-10-28,114.03,114.03,114.03,114.03,100,CBPO
2019-10-28,157.31,157.31,157.31,157.31,100,CBRL
2019-10-28,64.53,64.53,64.53,64.53,4,CBSH
2019-10-28,26.25,26.25,26.25,26.25,20,CBSHP
2019-10-28,28.385,28.385,28.385,28.385,100,CBTX
2019-10-28,15.25,15.25,15.25,15.25,2,CCB
2019-10-28,28.56,28.56,28.56,28.56,1,CCBG
2019-10-28,0.7402,0.7402,0.7402,0.7402,131,CCCL
2019-10-28,20.84,20.84,20.84,20.84,28,CCD
2019-10-28,2.6921,2.6921,2.6921,2.6921,100,CCLP
2019-10-28,158.49,158.49,158.49,158.49,1,CCMP
2019-10-28,32,32,32,32,2,CCNE
2019-10-28,58.36,58.36,58.36,58.36,1,CCOI
2019-10-28,10.33,10.33,10.33,10.33,1,CCRC
2019-10-28,10.475,10.475,10.475,10.475,28,CCRN
2019-10-28,7.68,7.68,7.68,7.68,14,CCXI
2019-10-28,47.1307,47.1307,47.1307,47.1307,185,CDC
2019-10-28,3.745,3.745,3.745,3.745,20,CDEV
2019-10-28,50.18,50.18,50.18,50.18,98,CDK
2019-10-28,48.6459,48.6459,48.6459,48.6459,41,CDL
2019-10-28,38.29,38.29,38.29,38.29,14,CDLX
2019-10-28,5.15,5.15,5.15,5.15,8,CDMO
2019-10-28,26.6169,26.6169,26.6169,26.6169,63,CDMOP
2019-10-28,27.415,27.415,27.415,27.415,100,CDNA
2019-10-28,65.79,65.79,65.79,65.79,6,CDNS
2019-10-28,1.95,1.95,1.95,1.95,100,CDTX
2019-10-28,126.01,126.01,126.01,126.01,65,CDW
2019-10-28,2.99,2.99,2.99,2.99,19,CDXC
2019-10-28,13.52,13.52,13.52,13.52,100,CDXS
2019-10-28,11.555,11.555,11.555,11.555,100,CDZI
2019-10-28,7,7,7,7,100,CECE
2019-10-28,14.7,14.7,14.7,14.7,100,CECO
2019-10-28,15.74,15.74,15.74,15.74,90,CELC
2019-10-28,105.69,105.69,105.69,105.69,100,CELG
2019-10-28,0.52,0.52,0.52,0.52,330,CELGZ
2019-10-28,3.5,3.5,3.5,3.5,100,CELH
2019-10-28,5.6,5.6,5.6,5.6,5,CEMI
2019-10-28,30.08,30.08,30.08,30.08,2,CENT
2019-10-28,28.36,28.36,28.36,28.36,100,CENTA
2019-10-28,6.165,6.165,6.165,6.165,100,CENX
2019-10-28,3.36,3.36,3.36,3.36,2,CERC
2019-10-28,67.11,67.11,67.11,67.11,7,CERN
2019-10-28,4.53,4.53,4.53,4.53,100,CERS
2019-10-28,4.43,4.43,4.43,4.43,300,CETV
2019-10-28,1.36,1.36,1.36,1.36,40,CETX
2019-10-28,0.73,0.73,0.73,0.73,100,CETXP
2019-10-25,0.0199,0.0199,0.0199,0.0199,8,CETXW
2019-10-28,28.63,28.63,28.63,28.63,100,CEVA
2019-10-28,23.3593,23.3593,23.3593,23.3593,115,CEY
2019-10-28,25.4789,25.4789,25.4789,25.4789,1,CEZ
2019-10-28,53.5786,53.5786,53.5786,53.5786,1,CFA
2019-10-28,12.64,12.64,12.64,12.64,100,CFB
2019-10-28,10.29,10.29,10.29,10.29,3,CFBI
2019-10-28,13.15,13.15,13.15,13.15,100,CFBK
2019-10-28,10.135,10.135,10.135,10.135,2,CFFA
2019-10-28,10.7,10.7,10.7,10.7,100,CFFAU
2019-10-28,0.74,0.74,0.74,0.74,147,CFFAW
2019-10-28,51.1,51.1,51.1,51.1,1,CFFI
2019-10-28,14.4,14.4,14.4,14.4,100,CFFN
2019-10-28,1.965,1.965,1.965,1.965,100,CFMS
2019-10-28,49.9,49.9,49.9,49.9,2,CFO
2019-10-28,0.3044,0.3044,0.3044,0.3044,900,CFRX
2019-10-28,27.5303,27.5303,27.5303,27.5303,500,CG
2019-10-28,14.305,14.305,14.305,14.305,100,CGBD
2019-10-28,4.29,4.29,4.29,4.29,500,CGEN
2019-10-28,3.51,3.51,3.51,3.51,100,CGIX
2019-10-28,53.952,53.952,53.952,53.952,100,CGNX
2019-10-28,12.1901,12.1901,12.1901,12.1901,100,CGO
2019-10-28,2.23,2.23,2.23,2.23,31,CHCI
2019-10-28,79.475,79.475,79.475,79.475,100,CHCO
2019-10-28,133.81,133.81,133.81,133.81,1,CHDN
2019-10-28,38.12,38.12,38.12,38.12,34,CHEF
2019-10-28,1.87,1.87,1.87,1.87,100,CHEK
2019-10-28,0.06,0.06,0.06,0.06,683,CHEKW
2019-10-28,0.248,0.248,0.248,0.248,500,CHEKZ
2019-10-28,0.9302,0.9302,0.9302,0.9302,50,CHFS
2019-10-28,10.66,10.66,10.66,10.66,150,CHI
2019-10-28,109.09,109.09,109.09,109.09,9,CHKP
2019-10-28,5.31,5.31,5.31,5.31,300,CHMA
2019-10-28,43.09,43.09,43.09,43.09,1,CHMG
2019-10-28,23.81,23.81,23.81,23.81,100,CHNA
2019-10-28,12.74,12.74,12.74,12.74,25,CHNG
2019-10-28,49.89,49.89,49.89,49.89,7,CHNGU
2019-10-28,1.73,1.73,1.73,1.73,700,CHNR
2019-10-28,16.81,16.81,16.81,16.81,100,CHRS
2019-10-28,90.405,90.405,90.405,90.405,100,CHRW
2019-10-28,27.7,27.7,27.7,27.7,23,CHSCL
2019-10-28,26.63,26.63,26.63,26.63,3,CHSCM
2019-10-28,27.49,27.49,27.49,27.49,186,CHSCN
2019-10-28,27.705,27.705,27.705,27.705,17,CHSCO
2019-10-28,28.16,28.16,28.16,28.16,36,CHSCP
2019-10-28,466.63,466.63,466.63,466.63,22,CHTR
2019-10-28,24.38,24.38,24.38,24.38,100,CHUY
2019-10-28,8.06,8.06,8.06,8.06,9,CHW
2019-10-28,11.1424,11.1424,11.1424,11.1424,240,CHY
2019-10-28,28.3076,28.3076,28.3076,28.3076,21,CIBR
2019-10-28,32.7657,32.7657,32.7657,32.7657,8,CID
2019-10-28,1.02,1.02,1.02,1.02,67,CIDM
2019-10-28,1.15,1.15,1.15,1.15,100,CIFS
2019-10-28,71.73,71.73,71.73,71.73,100,CIGI
2019-10-28,3.84,3.84,3.84,3.84,30,CIH
2019-10-28,38.37,38.37,38.37,38.37,1,CIL
2019-10-28,110.78,110.78,110.78,110.78,25,CINF
2019-10-28,21.665,21.665,21.665,21.665,100,CIVB
2019-10-28,61.24,61.24,61.24,61.24,1,CIVBP
2019-10-28,32.1109,32.1109,32.1109,32.1109,92,CIZ
2019-10-28,20.435,20.435,20.435,20.435,100,CIZN
2019-10-28,1.26,1.26,1.26,1.26,100,CJJD
2019-10-28,1.82,1.82,1.82,1.82,100,CKPT
2019-10-28,12.1,12.1,12.1,12.1,1,CLAR
2019-10-28,16.94,16.94,16.94,16.94,100,CLBK
2019-10-28,2.145,2.145,2.145,2.145,3,CLBS
2019-10-28,29.43,29.43,29.43,29.43,100,CLCT
2019-10-24,21.25,21.25,21.25,21.25,82,CLDB
2019-10-28,2.33,2.33,2.33,2.33,5,CLDX
2019-10-28,12.57,12.57,12.57,12.57,7,CLFD
2019-10-28,4.5,4.5,4.5,4.5,2000,CLGN
2019-10-28,1.04,1.04,1.04,1.04,95,CLIR
2019-10-28,11.1,11.1,11.1,11.1,5,CLLS
2019-10-28,3.63,3.63,3.63,3.63,100,CLMT
2019-10-28,2.22,2.22,2.22,2.22,14,CLNE
2019-10-28,14.905,14.905,14.905,14.905,25,CLOU
2019-10-28,4.79,4.79,4.79,4.79,96,CLPS
2019-10-28,1.58,1.58,1.58,1.58,100,CLRB
2019-10-28,0.067,0.067,0.067,0.067,3000,CLRBZ
2019-10-28,25.54,25.54,25.54,25.54,38125,CLRG
2019-10-28,1.5301,1.5301,1.5301,1.5301,784,CLRO
2019-10-28,0.97,0.97,0.97,0.97,100,CLSD
2019-10-28,1.7633,1.7633,1.7633,1.7633,4,CLSN
2019-10-28,2.2,2.2,2.2,2.2,1200,CLUB
2019-10-28,3.87,3.87,3.87,3.87,100,CLVS
2019-10-28,2.76,2.76,2.76,2.76,2,CLWT
2019-10-28,4.78,4.78,4.78,4.78,100,CLXT
2019-10-28,8.78,8.78,8.78,8.78,100,CMBM
2019-10-28,38.33,38.33,38.33,38.33,100,CMCO
2019-10-28,45.43,45.43,45.43,45.43,100,CMCSA
2019-10-28,14.79,14.79,14.79,14.79,200,CMCT
2019-10-22,27.55,27.55,27.55,27.55,200,CMCTP
2019-10-28,200.94,200.94,200.94,200.94,2,CME
2019-10-28,24.8,24.8,24.8,24.8,143,CMFNL
2019-10-28,13.89,13.89,13.89,13.89,44,CMLS
2019-10-28,132.99,132.99,132.99,132.99,100,CMPR
2019-10-28,1.3489,1.3489,1.3489,1.3489,300,CMRX
2019-10-28,32.955,32.955,32.955,32.955,100,CMTL
2019-10-28,0.3472,0.3472,0.3472,0.3472,100,CNAT
2019-10-28,85.61,85.61,85.61,85.61,7,CNBKA
2019-10-28,6.19,6.19,6.19,6.19,46,CNCE
2019-10-28,19.61,19.61,19.61,19.61,80,CNCR
2019-10-28,1.6304,1.6304,1.6304,1.6304,200,CNET
2019-10-28,3.66,3.66,3.66,3.66,50,CNFR
2019-10-28,22.75,22.75,22.75,22.75,800,CNFRL
2019-10-28,99.505,99.505,99.505,99.505,100,CNMD
2019-10-28,24.5,24.5,24.5,24.5,16,CNOB
2019-10-28,3.585,3.585,3.585,3.585,100,CNSL
2019-10-28,13.35,13.35,13.35,13.35,32,CNST
2019-10-28,7.495,7.495,7.495,7.495,100,CNTY
2019-10-28,42.46,42.46,42.46,42.46,50,CNXN
2019-10-28,1.12,1.12,1.12,1.12,23,COCP
2019-10-28,7.38,7.38,7.38,7.38,26,CODA
2019-10-28,0.93764,0.93764,0.93764,0.93764,100,CODX
2019-10-28,154.78,154.78,154.78,154.78,57,COHR
2019-10-28,16.64,16.64,16.64,16.64,21,COHU
2019-10-28,271.74,271.74,271.74,271.74,2,COKE
2019-10-28,39.32,39.32,39.32,39.32,100,COLB
2019-10-28,12.52,12.52,12.52,12.52,100,COLL
2019-10-28,95.34,95.34,95.34,95.34,100,COLM
2019-10-28,11.77,11.77,11.77,11.77,100,COMM
2019-10-28,32.21,32.21,32.21,32.21,35,COMT
2019-10-28,74.96,74.96,74.96,74.96,9,CONE
2019-10-28,25.72,25.72,25.72,25.72,100,CONN
2019-10-28,12.41,12.41,12.41,12.41,100,COOP
2019-10-28,29.27,29.27,29.27,29.27,9,CORE
2019-10-28,14.61,14.61,14.61,14.61,79,CORT
2019-10-28,1.95,1.95,1.95,1.95,5,CORV
2019-10-28,298.75,298.75,298.75,298.75,4,COST
2019-10-28,134.74,134.74,134.74,134.74,8,COUP
2019-10-28,15.1,15.1,15.1,15.1,1,COWN
2019-10-28,27.25,27.25,27.25,27.25,13,COWNL
2019-10-28,26.07,26.07,26.07,26.07,79,COWNZ
2019-10-28,10.1,10.1,10.1,10.1,56,CPAA
2019-10-28,10.8016,10.8016,10.8016,10.8016,20,CPAAU
2019-10-28,1.1652,1.1652,1.1652,1.1652,100,CPAH
2019-10-28,12.44,12.44,12.44,12.44,1,CPHC
2019-10-28,5.47,5.47,5.47,5.47,25,CPIX
2019-10-28,11.885,11.885,11.885,11.885,100,CPLP
2019-10-28,83.95,83.95,83.95,83.95,87,CPRT
2019-10-28,5.62,5.62,5.62,5.62,71,CPRX
2019-10-28,1.03,1.03,1.03,1.03,100,CPSH
2019-10-28,23.18,23.18,23.18,23.18,15,CPSI
2019-10-28,3.38,3.38,3.38,3.38,28,CPSS
2019-10-28,2.04,2.04,2.04,2.04,5,CPST
2019-10-28,8.38,8.38,8.38,8.38,100,CPTA
2019-10-28,24.11,24.11,24.11,24.11,200,CPTAG
2019-10-28,24.3728,24.3728,24.3728,24.3728,100,CPTAL
2019-10-28,42.51,42.51,42.51,42.51,5,CRAI
2019-10-28,5.33,5.33,5.33,5.33,100,CRBP
2019-10-28,48.175,48.175,48.175,48.175,100,CREE
2019-10-28,0.3613,0.3613,0.3613,0.3613,10,CREG
2019-10-28,4.96,4.96,4.96,4.96,16,CRESY
2019-10-28,1.5613,1.5613,1.5613,1.5613,10,CREX
2019-10-24,0.1616,0.1616,0.1616,0.1616,375,CREXW
2019-10-28,2,2,2,2,6,CRIS
2019-10-28,93.01,93.01,93.01,93.01,55,CRMT
2019-10-28,2.985,2.985,2.985,2.985,100,CRNT
2019-10-28,17.24,17.24,17.24,17.24,7,CRNX
2019-10-28,8.8,8.8,8.8,8.8,1,CRON
2019-10-28,34.41,34.41,34.41,34.41,19,CROX
2019-10-28,9.865,9.865,9.865,9.865,250000,CRSA
2019-10-25,10.2,10.2,10.2,10.2,200,CRSAU
2019-10-23,0.75,0.75,0.75,0.75,101055,CRSAW
2019-10-28,44.62,44.62,44.62,44.62,100,CRSP
2019-10-28,20.34,20.34,20.34,20.34,100,CRTO
2019-10-28,21.36,21.36,21.36,21.36,55,CRTX
2019-10-28,57.73,57.73,57.73,57.73,100,CRUS
2019-10-28,78.835,78.835,78.835,78.835,62,CRVL
2019-10-28,3.68,3.68,3.68,3.68,4,CRVS
2019-10-28,47.9555,47.9555,47.9555,47.9555,250,CRWD
2019-10-28,5.64,5.64,5.64,5.64,100,CRWS
2019-10-28,8.235,8.235,8.235,8.235,100,CRZO
2019-10-28,47.65,47.65,47.65,47.65,100,CSA
2019-10-28,45.92,45.92,45.92,45.92,1100,CSB
2019-10-28,5.55,5.55,5.55,5.55,2,CSBR
2019-10-28,47.16,47.16,47.16,47.16,100,CSCO
2019-10-28,38.0363,38.0363,38.0363,38.0363,406,CSF
2019-10-28,25.21,25.21,25.21,25.21,2,CSFL
2019-10-28,557.17,557.17,557.17,557.17,100,CSGP
2019-10-28,50.875,50.875,50.875,50.875,100,CSGS
2019-10-28,48.57,48.57,48.57,48.57,28,CSII
2019-10-28,17.695,17.695,17.695,17.695,1,CSIQ
2019-10-28,26.24,26.24,26.24,26.24,14782,CSML
2019-10-28,58.4501,58.4501,58.4501,58.4501,25,CSOD
2019-10-28,12.93,12.93,12.93,12.93,1,CSPI
2019-10-28,12.96,12.96,12.96,12.96,10,CSQ
2019-10-28,9.74,9.74,9.74,9.74,300,CSSE
2019-10-28,25.2799,25.2799,25.2799,25.2799,100,CSSEP
2019-10-28,17.31,17.31,17.31,17.31,100,CSTE
2019-10-28,18.005,18.005,18.005,18.005,600,CSTL
2019-10-28,16.94,16.94,16.94,16.94,100,CSTR
2019-10-28,22.015,22.015,22.015,22.015,100,CSWC
2019-10-28,25.9423,25.9423,25.9423,25.9423,15,CSWCL
2019-10-28,68.48,68.48,68.48,68.48,100,CSWI
2019-10-28,71.5001,71.5001,71.5001,71.5001,105,CSX
2019-10-28,10.13,10.13,10.13,10.13,42500,CTAC
2019-10-28,10.7,10.7,10.7,10.7,10,CTACU
2019-10-23,1.09,1.09,1.09,1.09,100,CTACW
2019-10-28,271.66,271.66,271.66,271.66,14,CTAS
2019-10-28,43.89,43.89,43.89,43.89,1,CTBI
2019-10-28,5.45,5.45,5.45,5.45,100,CTG
2019-10-28,1.35,1.35,1.35,1.35,3,CTHR
2019-10-28,1.61,1.61,1.61,1.61,16,CTIB
2019-10-28,0.7834,0.7834,0.7834,0.7834,2,CTIC
2019-10-28,6.33,6.33,6.33,6.33,100,CTMX
2019-10-28,2.49,2.49,2.49,2.49,1,CTRC
2019-10-28,23.485,23.485,23.485,23.485,100,CTRE
2019-10-28,3.89,3.89,3.89,3.89,100,CTRM
2019-10-28,18.13,18.13,18.13,18.13,100,CTRN
2019-10-28,31.38,31.38,31.38,31.38,100,CTRP
2019-10-28,60.695,60.695,60.695,60.695,22,CTSH
2019-10-28,5.04,5.04,5.04,5.04,100,CTSO
2019-10-28,0.5698,0.5698,0.5698,0.5698,5,CTXR
2019-10-28,106.93,106.93,106.93,106.93,100,CTXS
2019-10-28,6.5,6.5,6.5,6.5,400,CUBA
2019-10-28,8.31,8.31,8.31,8.31,10,CUE
2019-10-28,0.798,0.798,0.798,0.798,1,CUI
2019-10-28,1.34,1.34,1.34,1.34,50,CUR
2019-10-28,30.8,30.8,30.8,30.8,100,CUTR
2019-10-28,21.17,21.17,21.17,21.17,100,CVBF
2019-10-28,200.655,200.655,200.655,200.655,90,CVCO
2019-10-28,20.71,20.71,20.71,20.71,5,CVCY
2019-10-28,8.82,8.82,8.82,8.82,100,CVET
2019-10-28,7.72,7.72,7.72,7.72,100,CVGI
2019-10-28,89.41,89.41,89.41,89.41,50,CVGW
2019-10-28,47.145,47.145,47.145,47.145,100,CVLT
2019-10-28,21.59,21.59,21.59,21.59,5,CVLY
2019-10-28,16.93,16.93,16.93,16.93,27,CVTI
2019-10-28,3.9,3.9,3.9,3.9,200,CVV
2019-10-28,9.98,9.98,9.98,9.98,34,CWBC
2019-10-28,1.89,1.89,1.89,1.89,3,CWBR
2019-10-28,16.74,16.74,16.74,16.74,20,CWCO
2019-10-28,41.765,41.765,41.765,41.765,100,CWST
2019-10-28,2.16,2.16,2.16,2.16,25,CXDC
2019-10-28,75.76,75.76,75.76,75.76,240,CXSE
2019-10-28,23.26,23.26,23.26,23.26,100,CY
2019-10-28,8.72,8.72,8.72,8.72,1,CYAD
2019-10-28,2.46,2.46,2.46,2.46,36,CYAN
2019-10-28,17.29,17.29,17.29,17.29,100,CYBE
2019-10-28,101.12,101.12,101.12,101.12,100,CYBR
2019-10-28,0.3331,0.3331,0.3331,0.3331,1,CYCC
2019-10-28,4.41,4.41,4.41,4.41,61,CYCCP
2019-10-28,11.065,11.065,11.065,11.065,10,CYCN
2019-10-28,9.585,9.585,9.585,9.585,32,CYOU
2019-10-28,1.6,1.6,1.6,1.6,100,CYRN
2019-10-28,14.79,14.79,14.79,14.79,100,CYRX
2019-10-28,11.67,11.67,11.67,11.67,100,CYRXW
2019-10-28,11.39,11.39,11.39,11.39,100,CYTK
2019-10-28,25.98,25.98,25.98,25.98,3,CZNC
2019-10-28,12.245,12.245,12.245,12.245,39,CZR
2019-10-28,11.22,11.22,11.22,11.22,7,CZWI
2019-10-28,3.98,3.98,3.98,3.98,5,DAIO
2019-10-28,7.15,7.15,7.15,7.15,100,DAKT
2019-10-28,20.11,20.11,20.11,20.11,120,DALI
2019-10-28,0.8447,0.8447,0.8447,0.8447,212,DARE
2019-10-28,27.35,27.35,27.35,27.35,5,DAX
2019-10-28,7.25,7.25,7.25,7.25,10,DBVT
2019-10-28,20.07,20.07,20.07,20.07,100,DBX
2019-10-28,0.638,0.638,0.638,0.638,2,DCAR
2019-10-28,1.07,1.07,1.07,1.07,100,DCIX
2019-10-28,18.905,18.905,18.905,18.905,100,DCOM
2019-10-28,39.08,39.08,39.08,39.08,50,DCPH
2019-10-28,26.2846,26.2846,26.2846,26.2846,67,DDIV
2019-10-28,10.16,10.16,10.16,10.16,4225,DDMX
2019-10-28,0.34,0.34,0.34,0.34,600,DDMXW
2019-10-25,9.85,9.85,9.85,9.85,100000,DEAC
2019-10-28,10.25,10.25,10.25,10.25,100,DEACU
2019-10-18,1,1,1,1,100,DEACW
2019-10-28,21.44,21.44,21.44,21.44,100,DENN
2019-10-28,6.67,6.67,6.67,6.67,100,DERM
2019-10-28,0.158,0.158,0.158,0.158,1448,DEST
2019-10-28,10.2066,10.2066,10.2066,10.2066,10,DFBH
2019-10-25,10.53,10.53,10.53,10.53,85,DFBHU
2019-10-28,1.24,1.24,1.24,1.24,100,DFBHW
2019-10-28,1.095,1.095,1.095,1.095,10,DFFN
2019-10-28,24.4354,24.4354,24.4354,24.4354,410,DFNL
2019-10-28,14.34,14.34,14.34,14.34,10,DGICA
2019-10-28,13.375,13.375,13.375,13.375,15,DGICB
2019-10-28,13.99,13.99,13.99,13.99,100,DGII
2019-10-28,29.92,29.92,29.92,29.92,150,DGLD
2019-10-28,1.21,1.21,1.21,1.21,288,DGLY
2019-10-28,24.62,24.62,24.62,24.62,32,DGRE
2019-10-28,36.5817,36.5817,36.5817,36.5817,250,DGRS
2019-10-28,46.1,46.1,46.1,46.1,100,DGRW
2019-10-28,134.01,134.01,134.01,134.01,76,DHIL
2019-10-28,1.45,1.45,1.45,1.45,34,DHXM
2019-10-28,18.16,18.16,18.16,18.16,20,DINT
2019-10-28,45.95,45.95,45.95,45.95,72,DIOD
2019-10-28,27.805,27.805,27.805,27.805,251,DISCA
2019-10-28,34.5,34.5,34.5,34.5,1,DISCB
2019-10-28,25.78,25.78,25.78,25.78,171,DISCK
2019-10-28,34.945,34.945,34.945,34.945,100,DISH
2019-10-28,286,286,286,286,24,DJCO
2019-10-28,4.18,4.18,4.18,4.18,1300,DLHC
2019-10-28,0.7444,0.7444,0.7444,0.7444,4,DLPN
2019-10-28,9.31,9.31,9.31,9.31,1,DLTH
2019-10-28,113.5,113.5,113.5,113.5,100,DLTR
2019-10-28,3.07,3.07,3.07,3.07,150,DMAC
2019-10-28,17.77,17.77,17.77,17.77,2,DMLP
2019-10-28,0.5619,0.5619,0.5619,0.5619,500,DMPI
2019-10-28,42.37,42.37,42.37,42.37,35,DMRC
2019-10-28,6.53,6.53,6.53,6.53,200,DMTK
2019-10-17,0.17,0.17,0.17,0.17,5500,DMTKW
2019-10-28,45.58,45.58,45.58,45.58,64,DNBF
2019-10-28,0.4702,0.4702,0.4702,0.4702,57,DNJR
2019-10-28,73.66,73.66,73.66,73.66,2,DNKN
2019-10-28,15.65,15.65,15.65,15.65,128,DNLI
2019-10-28,66.36,66.36,66.36,66.36,100,DOCU
2019-10-28,1.68,1.68,1.68,1.68,100,DOGZ
2019-10-28,16.53,16.53,16.53,16.53,11,DOMO
2019-10-28,44.5,44.5,44.5,44.5,100,DOOO
2019-10-28,73.6,73.6,73.6,73.6,100,DORM
2019-10-28,28.29,28.29,28.29,28.29,100,DOVA
2019-10-28,65.045,65.045,65.045,65.045,100,DOX
2019-10-28,7.865,7.865,7.865,7.865,100,DOYU
2019-10-24,9.9,9.9,9.9,9.9,1899,DPHC
2019-10-25,10.175,10.175,10.175,10.175,1,DPHCU
2019-10-28,0.77,0.77,0.77,0.77,300,DPHCW
2019-10-28,3.91,3.91,3.91,3.91,100,DRAD
2019-10-28,9.3693,9.3693,9.3693,9.3693,5,DRADP
2019-10-28,0.262,0.262,0.262,0.262,100,DRIO
2019-10-28,0.02,0.02,0.02,0.02,100,DRIOW
2019-10-28,13.88,13.88,13.88,13.88,1,DRIV
2019-10-28,16.38,16.38,16.38,16.38,100,DRNA
2019-10-28,1.89,1.89,1.89,1.89,100,DRRX
2019-10-28,38.89,38.89,38.89,38.89,100,DSGX
2019-10-28,3.09,3.09,3.09,3.09,100,DSKE
2019-10-25,0.15,0.15,0.15,0.15,3900,DSKEW
2019-10-28,16.38,16.38,16.38,16.38,100,DSLV
2019-10-28,15.06,15.06,15.06,15.06,74,DSPG
2019-10-28,2.56,2.56,2.56,2.56,88,DSWL
2019-10-28,1.81,1.81,1.81,1.81,19,DTEA
2019-10-28,6.49,6.49,6.49,6.49,75,DTIL
2019-10-28,2.45,2.45,2.45,2.45,10,DTSS
2019-10-28,24.69,24.69,24.69,24.69,12,DUSA
2019-10-28,5.135,5.135,5.135,5.135,100,DVAX
2019-10-28,18.99,18.99,18.99,18.99,210,DVLU
2019-10-28,22.349,22.349,22.349,22.349,300,DVOL
2019-10-28,102.808,102.808,102.808,102.808,50,DVY
2019-10-28,110.53,110.53,110.53,110.53,1,DWAQ
2019-10-28,51.44,51.44,51.44,51.44,200,DWAS
2019-10-28,11.3335,11.3335,11.3335,11.3335,40,DWAT
2019-10-28,27.15,27.15,27.15,27.15,1,DWCR
2019-10-28,23.3,23.3,23.3,23.3,20,DWFI
2019-10-28,25.44,25.44,25.44,25.44,50,DWIN
2019-10-28,23.8967,23.8967,23.8967,23.8967,50,DWLD
2019-10-28,21.5,21.5,21.5,21.5,7,DWMC
2019-10-28,31.58,31.58,31.58,31.58,100,DWPP
2019-10-28,25.2,25.2,25.2,25.2,100,DWSH
2019-10-28,1.94,1.94,1.94,1.94,56,DWSN
2019-10-28,31.62,31.62,31.62,31.62,100,DWTR
